transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,date,is_fraud,hour_of_day,day_of_week,is_weekend,tx_velocity_1h,amount_scaled,country_match,is_cross_border,is_fraud_ring,is_micro_tx,device_id_missing,merchant_category_enc,channel_enc,probability,explanation
tx_000225,2026-05-12 03:12:03,card_012,12.64,Amazon.ca,online_retail,online,CA,CA,dev_08e633ee,70.50.117.151,2026-05-12,False,3,1,0,0,0.6421132842265684,1,0,0,0,0,6,2,0.1,Score 0.10: General anomalous behavior detected by model
tx_000652,2026-05-12 03:23:59,card_035,15.99,Spotify,subscription,online,CA,SE,dev_37f4b88c,99.225.12.169,2026-05-12,False,3,1,0,0,0.7588989084005695,0,1,0,0,0,8,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000939,2026-05-12 05:12:00,card_023,10.98,Shopify Merchant 2,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,2026-05-12,True,5,1,0,0,0.9734042553191489,1,0,0,0,0,6,2,0.91,Score 0.91: New device for this card (dev_c71fd72a)
tx_000940,2026-05-12 05:14:19,card_023,11.58,QuickPay Online,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,2026-05-12,True,5,1,0,0,1.026595744680851,1,0,0,0,0,6,2,0.87,Score 0.87: New device for this card (dev_c71fd72a)
tx_000941,2026-05-12 05:15:28,card_023,9.18,Shopify Merchant 1,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,2026-05-12,True,5,1,0,0,0.8138297872340424,1,0,0,0,0,6,2,0.94,Score 0.94: New device for this card (dev_c71fd72a)
tx_000945,2026-05-12 05:15:31,card_023,2.54,Shopify Merchant 1,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,2026-05-12,True,5,1,0,0,0.225177304964539,1,0,0,0,0,6,2,0.99,Score 0.99: New device for this card (dev_c71fd72a)
tx_000942,2026-05-12 05:15:46,card_023,7.52,AliExpress,online_retail,online,CA,CN,dev_c71fd72a,189.144.75.233,2026-05-12,True,5,1,0,0,0.6666666666666665,0,1,0,0,0,6,2,0.82,"Score 0.82: Cardholder country does not match merchant country, New device for this card (dev_c71fd72a)"
tx_000947,2026-05-12 05:19:04,card_023,1.5,Shopify Merchant 1,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,2026-05-12,True,5,1,0,0,0.13297872340425532,1,0,0,1,0,6,2,1.0,"Score 1.00: Micro-transaction detected (possible card testing), New device for this card (dev_c71fd72a)"
tx_000943,2026-05-12 05:20:11,card_023,10.45,QuickPay Online,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,2026-05-12,True,5,1,0,1,0.9264184397163119,1,0,0,0,0,6,2,0.9,Score 0.90: New device for this card (dev_c71fd72a)
tx_000944,2026-05-12 05:27:34,card_023,2.71,QuickPay Online,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,2026-05-12,True,5,1,0,0,0.24024822695035458,1,0,0,0,0,6,2,0.98,Score 0.98: New device for this card (dev_c71fd72a)
tx_000946,2026-05-12 05:33:26,card_023,3.51,Shopify Merchant 2,online_retail,online,CA,CA,dev_c71fd72a,189.144.75.233,2026-05-12,True,5,1,0,0,0.3111702127659574,1,0,0,0,0,6,2,0.93,Score 0.93: New device for this card (dev_c71fd72a)
tx_000948,2026-05-12 05:38:41,card_023,10.26,AliExpress,online_retail,online,CA,CN,dev_c71fd72a,189.144.75.233,2026-05-12,True,5,1,0,0,0.9095744680851062,0,1,0,0,0,6,2,0.78,"Score 0.78: Cardholder country does not match merchant country, New device for this card (dev_c71fd72a)"
tx_000112,2026-05-12 06:15:37,card_006,31.98,Cafe Olimpico,restaurant,in_person,CA,CA,,,2026-05-12,False,6,1,0,0,0.7454545454545455,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000708,2026-05-12 06:53:25,card_038,12.99,La Banquise,restaurant,in_person,CA,CA,,,2026-05-12,False,6,1,0,0,0.866,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000399,2026-05-12 07:22:09,card_021,107.92,AliExpress,online_retail,online,CA,CN,dev_f61b4d97,24.114.177.180,2026-05-12,False,7,1,0,0,2.17361530715005,0,1,0,0,0,6,2,0.02,Score 0.02: Cardholder country does not match merchant country
tx_000168,2026-05-12 08:13:21,card_009,19.99,Netflix,subscription,online,US,US,dev_b62b3697,73.15.27.37,2026-05-12,False,8,1,0,0,1.1068660022148393,1,0,0,0,0,8,2,0.01,Score 0.01: General anomalous behavior detected by model
tx_000618,2026-05-12 09:01:34,card_033,23.99,Whole Foods,grocery,in_person,GB,GB,,,2026-05-12,False,9,1,0,0,0.38383999999999996,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000776,2026-05-12 09:04:18,card_041,6.35,McDonald's,restaurant,in_person,CA,CA,,,2026-05-12,False,9,1,0,0,0.24722600739731357,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000139,2026-05-12 09:26:43,card_007,40.0,RBC ATM,atm,atm,US,US,,,2026-05-12,False,9,1,0,0,1.0,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000645,2026-05-12 10:51:55,card_035,13.99,Disney+,subscription,online,CA,US,dev_37f4b88c,24.114.175.23,2026-05-12,False,10,1,0,0,0.6639772187944946,0,1,0,0,0,8,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000868,2026-05-12 12:43:09,card_046,197.49,Joe Beef,restaurant,in_person,CA,CA,,,2026-05-12,False,12,1,0,0,5.7309924550203135,1,0,0,0,1,7,1,0.0,Score 0.00: Amount is 5.7x the cardholder's typical median
tx_000807,2026-05-12 13:40:46,card_043,35.84,Whole Foods,grocery,in_person,CA,CA,,,2026-05-12,False,13,1,0,0,1.846946663231126,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000785,2026-05-12 15:17:07,card_042,29.55,Tim Hortons,restaurant,in_person,US,US,,,2026-05-12,False,15,1,0,0,1.7031700288184437,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000092,2026-05-12 17:21:50,card_005,20.33,Joe Beef,restaurant,in_person,CA,CA,,,2026-05-12,False,17,1,0,0,1.017008504252126,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000247,2026-05-12 18:44:22,card_013,55.77,Chevron,gas,in_person,CA,CA,,,2026-05-12,False,18,1,0,0,1.1488309815634978,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000197,2026-05-12 18:59:10,card_010,42.97,Petro-Canada,gas,in_person,US,US,,,2026-05-12,False,18,1,0,0,1.5401433691756272,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000871,2026-05-12 19:24:55,card_047,22.95,eBay,online_retail,online,CA,US,dev_dcad83da,142.112.134.106,2026-05-12,False,19,1,0,0,1.0,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000094,2026-05-12 21:13:38,card_005,19.99,Netflix,subscription,online,CA,US,dev_379050df,70.50.164.212,2026-05-12,False,21,1,0,0,1.0,0,1,0,0,0,8,2,0.02,Score 0.02: Cardholder country does not match merchant country
tx_000053,2026-05-12 23:11:02,card_002,35.69,Starbucks,restaurant,in_person,CA,CA,,,2026-05-12,False,23,1,0,0,1.785392696348174,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000889,2026-05-12 23:50:45,card_048,24.39,La Banquise,restaurant,in_person,CA,CA,,,2026-05-12,False,23,1,0,0,0.9013303769401331,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000526,2026-05-12 23:55:27,card_028,76.71,Metro,grocery,in_person,CA,CA,,,2026-05-12,False,23,1,0,0,1.3203098106712563,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000600,2026-05-13 00:07:35,card_032,31.04,McDonald's,restaurant,in_person,CA,CA,,,2026-05-13,False,0,2,0,0,0.5373961218836565,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000169,2026-05-13 00:57:04,card_009,8.9,Etsy,online_retail,online,US,US,dev_b62b3697,172.58.153.128,2026-05-13,False,0,2,0,0,0.49280177187153934,1,0,0,0,0,6,2,0.01,Score 0.01: General anomalous behavior detected by model
tx_000910,2026-05-13 01:10:52,card_049,18.46,Shopify Merchant 1,online_retail,online,CA,CA,dev_2d66c302,142.112.33.88,2026-05-13,False,1,2,0,0,1.1544715447154472,1,0,0,0,0,6,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000104,2026-05-13 01:14:09,card_005,51.23,Amazon.ca,online_retail,online,CA,CA,dev_379050df,99.225.169.189,2026-05-13,False,1,2,0,0,2.562781390695348,1,0,0,0,0,6,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000088,2026-05-13 01:25:44,card_004,20.09,Esso,gas,in_person,CA,CA,,,2026-05-13,False,1,2,0,0,0.8536222647121309,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000363,2026-05-13 01:36:14,card_019,12.05,QuickPay Online,online_retail,online,CA,CA,dev_95204a30,99.225.186.39,2026-05-13,False,1,2,0,0,0.37433985709847784,1,0,0,0,0,6,2,0.03,Score 0.03: General anomalous behavior detected by model
tx_000839,2026-05-13 01:53:37,card_044,7.96,Loblaws,grocery,in_person,GB,GB,,,2026-05-13,False,1,2,0,1,0.15462315462315462,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000365,2026-05-13 04:22:37,card_019,11.99,Disney+,subscription,online,CA,US,dev_95204a30,99.225.239.204,2026-05-13,False,4,2,0,0,0.37247592420006215,0,1,0,0,0,8,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000238,2026-05-13 04:36:27,card_012,31.56,Amazon.com,online_retail,online,CA,US,dev_08e633ee,99.225.0.160,2026-05-13,False,4,2,0,0,1.6032512065024127,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000069,2026-05-13 04:47:31,card_003,9.99,Netflix,subscription,online,CA,US,dev_6fdbe52d,99.225.180.92,2026-05-13,False,4,2,0,0,0.23119648229576487,0,1,0,0,0,8,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000036,2026-05-13 05:08:18,card_002,9.34,Cafe Olimpico,restaurant,in_person,CA,CA,,,2026-05-13,False,5,2,0,1,0.46723361680840425,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000733,2026-05-13 05:15:27,card_039,46.27,Amazon.ca,online_retail,online,GB,CA,dev_2ab5d40f,92.40.111.128,2026-05-13,False,5,2,0,0,2.53395399780942,0,1,0,0,0,6,2,0.02,Score 0.02: Cardholder country does not match merchant country
tx_000610,2026-05-13 05:30:56,card_033,35.65,Metro,grocery,in_person,GB,GB,,,2026-05-13,False,5,2,0,0,0.5704,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000303,2026-05-13 05:34:56,card_016,140.17,Hydro-Quebec,utilities,online,CA,CA,dev_bc979ff9,70.50.211.243,2026-05-13,False,5,2,0,0,2.254261820521068,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000715,2026-05-13 05:45:54,card_038,35.41,Shell,gas,in_person,CA,CA,,,2026-05-13,False,5,2,0,0,2.3606666666666665,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000196,2026-05-13 06:10:22,card_010,25.45,Schwartz's,restaurant,in_person,US,US,,,2026-05-13,False,6,2,0,0,0.9121863799283154,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000105,2026-05-13 08:38:24,card_006,63.31,Etsy,online_retail,online,CA,US,dev_1321b774,24.114.204.217,2026-05-13,False,8,2,0,0,1.4757575757575758,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000315,2026-05-13 09:27:59,card_017,12.06,Loblaws,grocery,in_person,CA,CA,,,2026-05-13,False,9,2,0,0,0.5524507558405864,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000885,2026-05-13 10:51:52,card_047,141.56,Amazon.ca,online_retail,online,CA,CA,dev_dcad83da,142.112.69.81,2026-05-13,False,10,2,0,0,6.168191721132898,1,0,0,0,0,6,2,0.1,Score 0.10: Amount is 6.2x the cardholder's typical median
tx_000326,2026-05-13 11:29:29,card_017,11.07,Starbucks,restaurant,in_person,CA,CA,,,2026-05-13,False,11,2,0,0,0.5071003206596427,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000138,2026-05-13 12:37:18,card_007,40.61,Esso,gas,in_person,US,US,,,2026-05-13,False,12,2,0,0,1.01525,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000585,2026-05-13 12:38:51,card_031,34.72,Cafe Olimpico,restaurant,in_person,CA,CA,,,2026-05-13,False,12,2,0,0,1.0,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000921,2026-05-13 13:07:45,card_021,1148.2,Apple Store,electronics,in_person,CA,CA,,,2026-05-13,True,13,2,0,1,23.12588116817724,1,0,0,0,1,1,1,0.66,"Score 0.66: Amount is 23.1x the cardholder's typical median, Atypical category for this card (electronics)"
tx_000115,2026-05-13 13:10:12,card_006,107.83,McDonald's,restaurant,in_person,CA,CA,,,2026-05-13,False,13,2,0,0,2.5135198135198134,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000165,2026-05-13 14:05:58,card_008,25.33,IGA,grocery,in_person,CA,CA,,,2026-05-13,False,14,2,0,0,1.0,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000179,2026-05-13 14:26:19,card_009,15.6,Schwartz's,restaurant,in_person,US,US,,,2026-05-13,False,14,2,0,0,0.8637873754152824,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000821,2026-05-13 15:13:52,card_044,36.6,Metro,grocery,in_person,GB,GB,,,2026-05-13,False,15,2,0,0,0.710955710955711,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000297,2026-05-13 15:22:12,card_016,65.21,Provigo,grocery,in_person,CA,CA,,,2026-05-13,False,15,2,0,0,1.048729495014474,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000537,2026-05-13 17:49:23,card_028,69.47,Shopify Merchant 1,online_retail,online,CA,CA,dev_bea30580,99.225.92.216,2026-05-13,False,17,2,0,0,1.195697074010327,1,0,0,0,0,6,2,0.01,Score 0.01: General anomalous behavior detected by model
tx_000816,2026-05-13 18:43:59,card_043,13.99,Disney+,subscription,online,CA,US,dev_c832252e,99.225.101.136,2026-05-13,False,18,2,0,0,0.7209482092244267,0,1,0,0,0,8,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000525,2026-05-13 19:15:25,card_028,94.08,AliExpress,online_retail,online,CA,CN,dev_bea30580,70.50.107.53,2026-05-13,False,19,2,0,0,1.619277108433735,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000407,2026-05-13 19:54:07,card_021,101.49,La Banquise,restaurant,in_person,CA,CA,,,2026-05-13,False,19,2,0,0,2.044108761329305,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000465,2026-05-13 20:16:57,card_025,44.8,Shopify Merchant 1,online_retail,online,CA,CA,dev_0bded435,142.112.15.237,2026-05-13,False,20,2,0,0,1.7217524980784011,1,0,0,0,0,6,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000836,2026-05-13 22:42:04,card_044,68.13,Metro,grocery,in_person,GB,GB,,,2026-05-13,False,22,2,0,0,1.3234265734265733,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000338,2026-05-14 00:09:43,card_018,44.49,Whole Foods,grocery,in_person,CA,CA,,,2026-05-14,False,0,3,0,0,1.399496697074552,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000710,2026-05-14 01:45:38,card_038,22.71,Cafe Olimpico,restaurant,in_person,CA,CA,,,2026-05-14,False,1,3,0,0,1.514,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000672,2026-05-14 02:17:47,card_036,22.8,Shell,gas,in_person,CA,CA,,,2026-05-14,False,2,3,0,0,0.45691382765531063,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000034,2026-05-14 03:19:24,card_001,30.94,Videotron,utilities,online,CA,CA,dev_8d790a73,142.112.27.249,2026-05-14,False,3,3,0,0,0.5575779419715264,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000688,2026-05-14 04:00:20,card_037,112.32,McDonald's,restaurant,in_person,CA,CA,,,2026-05-14,False,4,3,0,0,2.1361734499809812,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000450,2026-05-14 05:06:40,card_024,80.0,BMO ATM,atm,atm,CA,CA,,,2026-05-14,False,5,3,0,0,2.0,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000341,2026-05-14 05:15:23,card_018,23.25,Schwartz's,restaurant,in_person,CA,CA,,,2026-05-14,False,5,3,0,0,0.7313620635419944,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000136,2026-05-14 05:44:30,card_007,40.0,RBC ATM,atm,atm,US,US,,,2026-05-14,False,5,3,0,0,1.0,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000787,2026-05-14 06:26:17,card_042,13.57,Loblaws,grocery,in_person,US,US,,,2026-05-14,False,6,3,0,0,0.7821325648414985,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000844,2026-05-14 07:02:57,card_045,22.53,Amazon.com,online_retail,online,FR,US,dev_ba413b67,90.5.126.36,2026-05-14,False,7,3,0,0,0.7457795431976167,0,1,0,0,0,6,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000174,2026-05-14 07:35:38,card_009,34.05,Amazon.ca,online_retail,online,US,CA,dev_b62b3697,208.54.9.82,2026-05-14,False,7,3,0,0,1.8853820598006645,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000494,2026-05-14 07:37:58,card_026,35.74,Videotron,utilities,online,US,CA,dev_7b9bf52e,73.15.189.166,2026-05-14,False,7,3,0,0,1.6146374519990967,0,1,0,0,0,10,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000217,2026-05-14 08:19:13,card_011,9.73,Schwartz's,restaurant,in_person,CA,CA,,,2026-05-14,False,8,3,0,0,0.9364773820981713,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000336,2026-05-14 08:49:20,card_018,22.75,Joe Beef,restaurant,in_person,CA,CA,,,2026-05-14,False,8,3,0,0,0.7156338471217364,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000738,2026-05-14 09:11:41,card_039,27.57,Chipotle,restaurant,in_person,GB,GB,,,2026-05-14,False,9,3,0,0,1.509857612267251,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000251,2026-05-14 09:55:57,card_013,255.96,Bell Canada,utilities,online,CA,CA,dev_e5c2222f,24.114.120.141,2026-05-14,False,9,3,0,0,5.27263363889175,1,0,0,0,0,10,2,0.0,Score 0.00: Amount is 5.3x the cardholder's typical median
tx_000314,2026-05-14 10:18:17,card_017,14.67,Schwartz's,restaurant,in_person,CA,CA,,,2026-05-14,False,10,3,0,0,0.6720109940448924,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000097,2026-05-14 10:47:44,card_005,7.21,Whole Foods,grocery,in_person,CA,CA,,,2026-05-14,False,10,3,0,0,0.36068034017008505,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000861,2026-05-14 11:56:33,card_046,200.0,RBC ATM,atm,atm,CA,CA,,,2026-05-14,False,11,3,0,1,5.803830528148578,1,0,0,0,1,0,0,0.0,Score 0.00: Amount is 5.8x the cardholder's typical median
tx_000122,2026-05-14 12:13:17,card_007,40.0,RBC ATM,atm,atm,US,US,,,2026-05-14,False,12,3,0,0,1.0,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000636,2026-05-14 14:05:08,card_034,13.51,Shell,gas,in_person,CA,CA,,,2026-05-14,False,14,3,0,0,0.8905735003295979,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000298,2026-05-14 14:05:33,card_016,24.01,Petro-Canada,gas,in_person,CA,CA,,,2026-05-14,False,14,3,0,0,0.3861370215503378,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000794,2026-05-14 14:21:31,card_042,49.19,Joe Beef,restaurant,in_person,US,US,,,2026-05-14,False,14,3,0,0,2.835158501440922,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000230,2026-05-14 16:01:51,card_012,15.62,Amazon.com,online_retail,online,CA,US,dev_08e633ee,70.50.223.145,2026-05-14,False,16,3,0,0,0.7934975869951738,0,1,0,0,0,6,2,0.04,Score 0.04: Cardholder country does not match merchant country
tx_000387,2026-05-14 17:16:28,card_020,27.07,eBay,online_retail,online,US,US,dev_2877f7d9,208.54.172.12,2026-05-14,False,17,3,0,0,0.8046967895362663,1,0,0,0,0,6,2,0.07,Score 0.07: General anomalous behavior detected by model
tx_000216,2026-05-14 17:22:48,card_011,12.39,Cineplex,entertainment,in_person,CA,CA,,,2026-05-14,False,17,3,0,0,1.192492781520693,1,0,0,0,1,2,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000736,2026-05-14 18:00:23,card_039,6.59,IGA,grocery,in_person,GB,GB,,,2026-05-14,False,18,3,0,0,0.3608981380065718,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000594,2026-05-14 18:46:44,card_032,52.84,Chipotle,restaurant,in_person,CA,CA,,,2026-05-14,False,18,3,0,0,0.914819944598338,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000549,2026-05-14 18:56:41,card_029,115.65,Chevron,gas,in_person,CA,CA,,,2026-05-14,False,18,3,0,0,3.450178997613366,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000617,2026-05-14 19:48:25,card_033,71.49,Joe Beef,restaurant,in_person,GB,GB,,,2026-05-14,False,19,3,0,0,1.14384,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000119,2026-05-14 20:27:39,card_006,81.06,Tim Hortons,restaurant,in_person,CA,CA,,,2026-05-14,False,20,3,0,0,1.8895104895104897,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000065,2026-05-14 20:39:25,card_003,43.74,Cineplex,entertainment,in_person,CA,CA,,,2026-05-14,False,20,3,0,0,1.0122656792409164,1,0,0,0,1,2,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000823,2026-05-14 21:18:02,card_044,67.16,Tim Hortons,restaurant,in_person,GB,GB,,,2026-05-14,False,21,3,0,0,1.3045843045843046,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000591,2026-05-14 21:24:09,card_032,40.94,Provigo,grocery,in_person,CA,CA,,,2026-05-14,False,21,3,0,0,0.7087950138504155,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000957,2026-05-14 21:46:00,card_049,11.64,Shopify Merchant 1,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,2026-05-14,True,21,3,0,0,0.7279549718574109,1,0,0,0,0,6,2,0.97,Score 0.97: New device for this card (dev_2520e98b)
tx_000959,2026-05-14 21:47:14,card_049,11.1,AliExpress,online_retail,online,CA,CN,dev_2520e98b,117.136.220.191,2026-05-14,True,21,3,0,0,0.6941838649155722,0,1,0,0,0,6,2,0.65,"Score 0.65: Cardholder country does not match merchant country, New device for this card (dev_2520e98b)"
tx_000958,2026-05-14 21:47:42,card_049,1.51,Shopify Merchant 2,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,2026-05-14,True,21,3,0,0,0.09443402126328955,1,0,0,1,0,6,2,0.99,"Score 0.99: Micro-transaction detected (possible card testing), New device for this card (dev_2520e98b)"
tx_000960,2026-05-14 21:47:48,card_049,10.9,QuickPay Online,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,2026-05-14,True,21,3,0,0,0.6816760475297061,1,0,0,0,0,6,2,0.97,Score 0.97: New device for this card (dev_2520e98b)
tx_000963,2026-05-14 21:50:55,card_049,8.44,Shopify Merchant 2,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,2026-05-14,True,21,3,0,0,0.5278298936835522,1,0,0,0,0,6,2,0.93,Score 0.93: New device for this card (dev_2520e98b)
tx_000965,2026-05-14 21:52:41,card_049,14.88,AliExpress,online_retail,online,CA,CN,dev_2520e98b,117.136.220.191,2026-05-14,True,21,3,0,0,0.9305816135084428,0,1,0,0,0,6,2,0.66,"Score 0.66: Cardholder country does not match merchant country, New device for this card (dev_2520e98b)"
tx_000194,2026-05-14 21:58:18,card_010,94.84,Chevron,gas,in_person,US,US,,,2026-05-14,False,21,3,0,0,3.399283154121864,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000962,2026-05-14 21:59:00,card_049,4.15,Shopify Merchant 2,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,2026-05-14,True,21,3,0,0,0.259537210756723,1,0,0,0,0,6,2,0.96,Score 0.96: New device for this card (dev_2520e98b)
tx_000961,2026-05-14 21:59:04,card_049,10.72,QuickPay Online,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,2026-05-14,True,21,3,0,0,0.6704190118824266,1,0,0,0,0,6,2,0.98,Score 0.98: New device for this card (dev_2520e98b)
tx_000967,2026-05-14 22:04:31,card_049,12.82,QuickPay Online,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,2026-05-14,True,22,3,0,1,0.8017510944340213,1,0,0,0,0,6,2,0.77,Score 0.77: New device for this card (dev_2520e98b)
tx_000964,2026-05-14 22:08:56,card_049,9.56,Shopify Merchant 2,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,2026-05-14,True,22,3,0,0,0.5978736710444028,1,0,0,0,0,6,2,0.88,Score 0.88: New device for this card (dev_2520e98b)
tx_000966,2026-05-14 22:11:52,card_049,2.63,QuickPay Online,online_retail,online,CA,CA,dev_2520e98b,117.136.220.191,2026-05-14,True,22,3,0,0,0.16447779862414008,1,0,0,0,0,6,2,0.93,Score 0.93: New device for this card (dev_2520e98b)
tx_000852,2026-05-14 22:25:31,card_045,24.44,Shopify Merchant 1,online_retail,online,FR,CA,dev_ba413b67,176.158.197.86,2026-05-14,False,22,3,0,0,0.8090036411784177,0,1,0,0,0,6,2,0.2,Score 0.20: Cardholder country does not match merchant country
tx_000049,2026-05-14 22:38:57,card_002,16.66,QuickPay Online,online_retail,online,CA,CA,dev_6200257c,142.112.102.86,2026-05-14,False,22,3,0,0,0.8334167083541771,1,0,0,0,0,6,2,0.21,Score 0.21: General anomalous behavior detected by model
tx_000222,2026-05-14 23:35:10,card_011,8.26,Schwartz's,restaurant,in_person,CA,CA,,,2026-05-14,False,23,3,0,0,0.794995187680462,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
