transaction_id,card_id,amount,is_fraud,confidence_score,explanation
tx_000344,card_018,100.0,False,0.9,"Only one signal (Missing Device ID) is present, which is normal for ATM transactions. The amount multiplier is not high enough to be considered fraudulent."
tx_000581,card_031,13.81,False,0.98,"No fraud signals detected. The transaction is in-person, within the cardholder's country, and consistent with previous grocery spending."
tx_000749,card_040,41.5,False,0.98,"No fraud signals detected. The amount multiplier is low, and the transaction is consistent with the cardholder's location and merchant category."
tx_000322,card_017,21.83,False,0.98,No fraud signals detected. The transaction is consistent with the cardholder's history of online retail purchases.
tx_000262,card_014,5.48,False,0.85,"While a cross-border mismatch is present, it is the only signal triggered. The low amount and history of online shopping suggest legitimate international use."
tx_000829,card_044,100.0,False,0.95,"Missing Device ID is expected for an ATM channel transaction. No other fraud signals are present, and the location matches the cardholder's country."
tx_000433,card_023,106.9,False,0.9,"No boolean fraud signals were triggered. While the amount multiplier is 5.4x, it does not meet the >10x threshold for automatic fraud detection."
tx_000720,card_038,14.31,False,0.95,No fraud signals detected. The transaction amount is low and consistent with typical restaurant spending.
tx_000458,card_024,40.0,False,0.9,"Only one boolean signal (Missing Device ID) is present, which is considered normal for the ATM transaction channel."
tx_000825,card_044,40.0,False,0.9,"Only one boolean signal (Missing Device ID) is present, which is expected for an ATM transaction and does not trigger fraud rules."
tx_000676,card_036,28.46,False,0.95,No fraud signals detected. The transaction is consistent with the cardholder's recent history of gas station purchases.
tx_000633,card_034,12.76,False,0.85,Only one boolean signal (Cross Border Mismatch) is present. The amount is low and does not trigger any other fraud rules.
tx_000893,card_048,27.06,False,0.85,Only one boolean signal (Cross Border Mismatch) is present. The amount is reasonable for the merchant and no other suspicious signals were detected.
tx_000774,card_041,471.21,True,0.95,"The amount multiplier is 17.6x, which exceeds the 10x threshold defined as strong evidence of fraud."
tx_000258,card_013,56.3,False,0.9,"No fraud signals were detected, and the transaction amount is consistent with the cardholder's typical spending."
tx_000055,card_003,33.11,False,0.9,"No fraud signals were detected, and the transaction is a standard in-person grocery purchase."
tx_000740,card_040,170.53,False,0.8,"The amount multiplier is elevated at 7.7x, but it does not meet the >10x threshold for automatic fraud detection. No other boolean fraud signals were triggered."
tx_000605,card_033,107.66,False,0.9,"No fraud signals were detected, and the amount multiplier is within a normal range for the cardholder's history."
tx_000451,card_024,51.91,False,0.9,The transaction is consistent with the cardholder's grocery spending patterns and no fraud signals were triggered.
tx_000660,card_036,44.21,False,0.9,"No fraud signals were detected, and the transaction amount is consistent with previous spending behavior."
tx_000003,card_000,11.77,False,0.9,"No fraud signals were detected, and the transaction amount is low and consistent with typical restaurant spending."
tx_000509,card_027,19.82,False,0.98,No fraud signals were triggered. The transaction amount is low and consistent with the cardholder's recent spending history in Canada.
tx_000790,card_042,18.24,False,0.98,No fraud signals were triggered. The transaction is domestic and aligns with the cardholder's previous grocery spending.
tx_000698,card_037,174.12,False,0.85,"Although the amount is high for a restaurant, the multiplier (3.5x) is well below the 10x fraud threshold, and no boolean signals are True."
tx_000128,card_007,40.0,False,0.9,"Only one boolean signal (Missing Device ID) is True, which is expected and normal for ATM channel transactions."
tx_000510,card_027,63.43,False,0.98,No fraud signals were triggered. The transaction is consistent with the cardholder's location and follows a pattern of local spending.
tx_000568,card_030,39.07,False,0.95,"Only one signal (Cross Border Mismatch) is present, which is common for global retailers like AliExpress. The transaction amount is consistent with the cardholder's recent spending history."
tx_000072,card_003,81.0,False,0.9,"Only one signal (Cross Border Mismatch) is present, which is typical for eBay transactions. The amount is slightly higher than previous transactions but does not trigger any fraud rules."
tx_000130,card_007,12.34,False,0.99,"No fraud signals detected. This is a low-value, in-person grocery purchase that aligns perfectly with the cardholder's history."
tx_000457,card_024,34.48,False,0.99,No fraud signals detected. The transaction is a standard in-person grocery purchase within the cardholder's home country.
tx_000778,card_041,69.94,False,0.9,"No fraud signals detected. Although the amount is slightly high for a restaurant purchase, it does not meet the criteria for fraud based on the provided rules."
tx_000278,card_015,46.65,False,0.95,No fraud signals were triggered. The transaction amount is consistent with the cardholder's recent spending history.
tx_000674,card_036,200.0,False,0.8,"Only one boolean signal (Missing Device ID) is present, which is expected for an ATM channel transaction. The amount multiplier is elevated but does not meet the fraud threshold."
tx_000766,card_041,475.35,True,0.9,"The amount multiplier is 11.8x, which exceeds the 10x threshold defined in the investigation rules as strong evidence of fraud."
tx_000869,card_046,56.29,False,0.95,No fraud signals were triggered and the transaction amount is reasonable given the merchant category and history.
tx_000757,card_040,5.95,False,0.95,"No fraud signals were triggered and the transaction amount is very low, showing no signs of suspicious activity."
tx_000012,card_000,19.81,False,0.98,No fraud signals were detected. The transaction amount is low and consistent with the cardholder's recent spending history.
tx_000032,card_001,51.34,False,0.98,No fraud signals were detected. The cardholder has a documented history of previous successful transactions with this specific merchant.
tx_000125,card_007,19.14,False,0.98,No fraud signals were detected. The transaction is a standard grocery purchase consistent with the user's location and history.
tx_000149,card_008,96.96,False,0.92,"Although the amount multiplier is 3.0x, it does not meet the high-risk threshold (>10x). There are no boolean fraud signals and the merchant is a recurring one in the history."
tx_000550,card_029,18.54,False,0.85,"A cross-border mismatch is present, but this is common for online retail platforms like Etsy. No other suspicious signals or missing device IDs were detected."
tx_000810,card_043,20.08,False,0.95,"Only one boolean signal (Cross Border Mismatch) is True, which is common for online retail at Amazon. No other suspicious indicators or high multipliers are present."
tx_000313,card_017,31.47,False,0.98,"No fraud signals were detected. The transaction is domestic, in-person, and the amount multiplier is within a normal range."
tx_000409,card_021,30.12,False,0.95,"Only one boolean signal (Cross Border Mismatch) is True, which is typical for online shopping at Etsy. No other red flags were triggered."
tx_000019,card_000,74.42,False,0.98,No fraud signals were detected. The transaction is domestic and in-person with a reasonable amount multiplier.
tx_000602,card_032,29.45,False,0.98,"No fraud signals were detected. The transaction is domestic and in-person, and the amount is lower than the cardholder's average."
tx_000684,card_037,49.58,False,0.95,No fraud signals were triggered. The transaction is domestic and the amount is consistent with the cardholder's spending patterns.
tx_000039,card_002,11.99,False,0.85,"While there is a cross-border mismatch, it is for a global subscription service (Spotify) based in Sweden. No other suspicious signals or missing device IDs were detected."
tx_000464,card_025,9.99,False,0.9,"Cross-border mismatch is present for a US-based service (Disney+), but the cardholder's history shows a previous legitimate transaction with the same merchant."
tx_000261,card_014,51.29,False,0.9,The transaction is domestic and no boolean fraud signals were triggered. The amount multiplier (3.1x) is elevated but well below the 10x threshold for fraud.
tx_000484,card_026,20.06,False,0.95,No fraud signals were triggered. The transaction is domestic and the amount is within a normal range for the merchant category.
tx_000134,card_007,20.72,False,0.9,"Only one boolean signal (Cross Border Mismatch) is present. Recent history shows consistent activity in Canada (BMO, Loblaws, IGA), suggesting the US cardholder is traveling."
tx_000572,card_031,56.96,False,0.9,Only one boolean signal (Cross Border Mismatch) is present. Shopping at Amazon.com is a common and normal behavior for Canadian cardholders.
tx_000622,card_033,20.14,False,0.95,"No fraud signals were detected, and the transaction occurred within the cardholder's home country."
tx_000679,card_036,96.35,False,0.95,"No fraud signals were detected, and the transaction occurred within the cardholder's home country."
tx_000669,card_036,83.4,False,0.9,Only one boolean signal (Cross Border Mismatch) is present. Shopping at eBay is a common and normal behavior for Canadian cardholders.
tx_000212,card_011,8.71,False,0.1,No suspicious signals detected. The transaction is consistent with the cardholder's location and spending history.
tx_000968,card_038,11.21,True,0.85,Part of a rapid sequence of small online transactions from a new device (dev_52f96bdf). This pattern is highly characteristic of card testing.
tx_000969,card_038,4.68,True,0.95,Cross-border mismatch combined with a rapid sequence of small transactions from a new device. This strongly indicates fraudulent activity.
tx_000970,card_038,5.72,True,0.85,Part of a rapid sequence of small online transactions from a new device (dev_52f96bdf). This pattern is highly characteristic of card testing.
tx_000977,card_038,5.39,True,0.85,Part of a rapid sequence of small online transactions from a new device (dev_52f96bdf). This pattern is highly characteristic of card testing.
tx_000971,card_038,3.64,False,0.95,No fraud signals were triggered. The transaction amount is low and consistent with the cardholder's recent history.
tx_000972,card_038,11.41,False,0.95,No fraud signals were triggered. The amount multiplier is low and there are no boolean flags indicating suspicious activity.
tx_000973,card_038,2.7,False,0.95,No fraud signals were triggered. The transaction is within a normal amount range and matches the cardholder's country.
tx_000974,card_038,11.57,False,0.95,No fraud signals were triggered. The transaction follows a pattern of small online retail purchases from the same device.
tx_000976,card_038,4.17,False,0.95,No fraud signals were triggered. All boolean detectors are false and the amount multiplier is well below the fraud threshold.
tx_000975,card_038,11.32,True,0.85,Cross border mismatch combined with a high-velocity pattern of small transactions in the recent history suggests card testing/micro-testing behavior.
tx_000553,card_029,40.0,False,0.9,"Only one signal (Missing Device ID) is present, which is considered normal for the ATM transaction channel."
tx_000411,card_021,90.0,False,0.95,No fraud signals detected and the transaction amount is within a reasonable range for the merchant category.
tx_000659,card_035,29.37,False,0.95,No fraud signals detected and the transaction aligns with typical utility payment patterns.
tx_000024,card_001,55.49,False,0.8,"While a cross border mismatch is present, there are no other supporting fraud signals or suspicious patterns in the card history."
tx_000426,card_023,14.99,False,0.95,No fraud signals were triggered. The transaction amount is consistent with the cardholder's recent spending history in Canada.
tx_000204,card_010,101.04,False,0.9,"No boolean fraud signals are present. While the amount multiplier is 3.9x, it does not meet the threshold for high-risk fraud evidence."
tx_000462,card_024,40.0,False,0.95,"The only signal triggered is 'Missing Device ID', which is normal for ATM transactions. No other suspicious activity is present."
tx_000275,card_014,15.13,False,0.9,No fraud signals were detected. The transaction is domestic (FR/FR) and the amount is consistent with previous restaurant spending.
tx_000429,card_023,10.16,False,0.95,No fraud signals were triggered. The transaction is a low-value domestic purchase consistent with the user's history.
tx_000523,card_028,80.0,False,0.95,"Only one signal (Missing Device ID) is present, which is standard and expected for an ATM channel transaction. No other suspicious patterns are detected."
tx_000089,card_005,47.26,False,0.98,No boolean fraud signals were triggered. The amount multiplier (3.1x) is well below the threshold for high-risk activity.
tx_000339,card_018,20.99,False,0.9,"While a cross-border mismatch is present, it is for a common online retailer (Amazon.com) and is not accompanied by a missing device ID or other risk signals."
tx_000059,card_003,49.05,False,0.9,"A cross-border mismatch is detected, but the cardholder has a history of online shopping (eBay, Shopify), making this transaction consistent with user behavior."
tx_000225,card_012,12.64,False,0.98,"No fraud signals were triggered, and the transaction is domestic with an amount consistent with the cardholder's history."
tx_000652,card_035,15.99,False,0.9,"Only one boolean signal is present (Cross Border Mismatch), and Spotify is a known global subscription service, making this transaction typical for the merchant."
tx_000939,card_023,10.98,True,0.7,"This transaction marks the start of a high-velocity sequence of small charges on a new device (dev_c71fd72a), which is characteristic of card-testing."
tx_000940,card_023,11.58,True,0.8,Part of a rapid succession of small online retail transactions occurring within minutes on a newly introduced device.
tx_000941,card_023,9.18,True,0.9,"Continued high-velocity spending pattern on the same new device, fitting the profile of a carding attack."
tx_000945,card_023,2.54,True,0.9,"The fourth small transaction in a tight time window on a new device, confirming a systematic card-testing attempt."
tx_000942,card_023,7.52,False,0.3,"Only one boolean signal (Cross Border Mismatch) is present, which does not meet the threshold for fraud according to Rule 5."
tx_000947,card_023,1.5,False,0.1,No fraud signals were detected for this transaction.
tx_000943,card_023,10.45,True,0.9,"Micro-testing detected and represents the largest transaction in a rapid sequence of small payments, triggering Rule 2."
tx_000944,card_023,2.71,True,0.8,Micro-testing detected as part of a rapid sequence of low-value transactions across multiple merchants.
tx_000946,card_023,3.51,True,0.8,Micro-testing detected as part of a rapid sequence of low-value transactions across multiple merchants.
tx_000948,card_023,10.26,True,0.95,"Two boolean signals are True (Cross Border Mismatch and Micro-Testing Detected). The recent card history confirms a pattern of rapid, small-value transactions typical of card testing."
tx_000112,card_006,31.98,False,0.98,"No fraud signals detected. The transaction is in-person, local, and consistent with the cardholder's history at the same merchant."
tx_000708,card_038,12.99,False,0.9,"No fraud signals detected for this in-person transaction. While recent history shows small online purchases, this specific transaction shows no red flags."
tx_000399,card_021,107.92,False,0.8,"Only one boolean signal (Cross Border Mismatch) is True, which is common for AliExpress. The amount multiplier is not extreme, and no other suspicious signals are present."
tx_000168,card_009,19.99,False,0.98,No fraud signals detected. The transaction is a standard subscription amount within the cardholder's own country.
tx_000618,card_033,23.99,False,0.99,No fraud signals detected. The transaction is consistent with the cardholder's country and spending patterns.
tx_000776,card_041,6.35,False,0.99,No fraud signals detected. The small transaction amount is typical for the restaurant category and matches the cardholder's location.
tx_000139,card_007,40.0,False,0.9,"Only one boolean signal (Missing Device ID) is present, which is normal and expected for transactions conducted via an ATM channel."
tx_000645,card_035,13.99,False,0.85,"While a cross-border mismatch is present, it is common for US-based subscription services and is consistent with the cardholder's recent history of online US payments."
tx_000868,card_046,197.49,False,0.8,"The amount multiplier is high (9.9x) but does not exceed the 10x threshold specified in the rules, and no other fraud signals are present."
tx_000807,card_043,35.84,False,0.98,No fraud signals were triggered. The transaction amount is consistent with the cardholder's recent spending history and occurs within the same country.
tx_000785,card_042,29.55,False,0.98,"No fraud signals were triggered. The merchant is one the cardholder has used previously, and there is no cross-border mismatch."
tx_000092,card_005,20.33,False,0.98,No fraud signals were triggered. The transaction is for a merchant previously visited by the cardholder and the amount multiplier is low.
tx_000247,card_013,55.77,False,0.98,No fraud signals were triggered. The transaction is consistent with previous gas station spending (Shell) and occurs in the cardholder's home country.
tx_000197,card_010,42.97,False,0.98,No fraud signals were triggered. The transaction amount is reasonable and there are no indicators of fraud rings or micro-testing.
tx_000871,card_047,22.95,False,0.9,Only one boolean signal (Cross Border Mismatch) is present. The amount is consistent with the cardholder's recent history of small online purchases.
tx_000094,card_005,19.99,False,0.9,Cross Border Mismatch is common for US-based subscription services like Netflix. No other suspicious signals or patterns were detected.
tx_000053,card_002,35.69,False,0.95,No fraud signals detected. The transaction is an in-person purchase within the cardholder's home country with a low amount multiplier.
tx_000889,card_048,24.39,False,0.95,No fraud signals detected. The transaction is an in-person purchase within the cardholder's home country and aligns with typical spending.
tx_000526,card_028,76.71,False,0.95,"No fraud signals detected. The transaction is a standard grocery purchase in the cardholder's home country, consistent with previous grocery spending."
tx_000600,card_032,31.04,False,0.98,No fraud signals detected. The transaction is consistent with the cardholder's history of restaurant spending in Canada.
tx_000169,card_009,8.9,False,0.98,No fraud signals detected. The transaction amount is low and aligns with the cardholder's general spending patterns.
tx_000910,card_049,18.46,False,0.98,No fraud signals detected. The transaction is a standard online purchase within the cardholder's home country.
tx_000104,card_005,51.23,False,0.95,"No fraud signals detected. While the amount multiplier is slightly elevated (2.6x), it is well below the fraud threshold and consistent with online retail behavior."
tx_000088,card_004,20.09,False,0.98,No fraud signals detected. This is a routine in-person gas station transaction in the cardholder's home country.
tx_000363,card_019,12.05,False,0.95,"No fraud signals were detected. The transaction is domestic, the amount is low, and it does not trigger any of the specified investigation rules."
tx_000839,card_044,7.96,False,0.98,"No fraud signals were detected. This is an in-person grocery transaction within the cardholder's home country, which is considered normal behavior."
tx_000365,card_019,11.99,False,0.85,Only one boolean signal (Cross Border Mismatch) is True. This is common for US-based subscription services like Disney+ and does not meet the threshold for fraud.
tx_000238,card_012,31.56,False,0.85,"Only one boolean signal (Cross Border Mismatch) is True. The transaction uses a device ID consistent with the cardholder's recent history, suggesting legitimate activity."
tx_000069,card_003,9.99,False,0.85,Only one boolean signal (Cross Border Mismatch) is True. This is typical for a Netflix subscription and does not trigger any other fraud rules.
tx_000036,card_002,9.34,False,0.98,No fraud signals detected. The transaction amount is low and consistent with the cardholder's recent history of small restaurant and service purchases in Canada.
tx_000733,card_039,46.27,False,0.92,"While there is a cross-border mismatch (GB cardholder, CA merchant), the card history shows a consistent pattern of spending in Canada (Tim Hortons, IGA), suggesting travel or residency."
tx_000610,card_033,35.65,False,0.98,No fraud signals detected. The transaction is domestic (GB/GB) and the amount is consistent with the cardholder's typical spending patterns.
tx_000303,card_016,140.17,False,0.95,"No boolean fraud signals are True. The amount multiplier (5.6x) is below the high-risk threshold of 10x, and the merchant is a standard utility provider consistent with the cardholder's location."
tx_000715,card_038,35.41,False,0.9,"No fraud signals detected. Although recent history shows small online purchases, the 'Micro-Testing Detected' signal is False, and the current transaction is a standard in-person gas station purchase."
tx_000196,card_010,25.45,False,0.95,"No suspicious signals detected. The transaction is in-person, within the cardholder's country, and the amount is consistent with recent history."
tx_000105,card_006,63.31,False,0.85,Only one boolean signal (Cross Border Mismatch) is present. This is common for online retail transactions and is not accompanied by a missing device ID or an extreme amount multiplier.
tx_000315,card_017,12.06,False,0.95,"No suspicious signals detected. The transaction is in-person, within the cardholder's country, and the amount is consistent with recent spending."
tx_000885,card_047,141.56,False,0.75,"While the amount multiplier is elevated (6.8x), it does not reach the high-risk threshold of >10x, and no other boolean fraud signals are present."
tx_000326,card_017,11.07,False,0.95,"No suspicious signals detected. The transaction is in-person, within the cardholder's country, and follows a pattern of low-value daily spending."
tx_000138,card_007,40.61,False,0.95,No suspicious signals detected. The transaction amount is consistent with the cardholder's recent spending history.
tx_000585,card_031,34.72,False,0.95,No suspicious signals detected. The amount multiplier is low and the transaction aligns with previous spending patterns.
tx_000921,card_021,1148.2,True,0.9,"The amount multiplier is 23.9x, which exceeds the 10x threshold defined as strong evidence of fraud."
tx_000115,card_006,107.83,False,0.9,No suspicious signals detected. The transaction amount is within a reasonable range of the cardholder's history.
tx_000165,card_008,25.33,False,0.95,No suspicious signals detected. The transaction amount is consistent with previous grocery store spending.
tx_000179,card_009,15.6,False,0.98,"No fraud signals detected. The transaction is domestic, the amount is consistent with the cardholder's history, and all boolean detectors are false."
tx_000821,card_044,36.6,False,0.95,No fraud signals detected. The transaction matches the cardholder's country and the amount multiplier is within a normal range.
tx_000297,card_016,65.21,False,0.92,"No fraud signals detected. While the amount multiplier is 2.5x, it is well below the high-risk threshold of 10x, and the transaction is domestic."
tx_000537,card_028,69.47,False,0.98,No fraud signals detected. The transaction is domestic and the amount is consistent with previous spending patterns.
tx_000816,card_043,13.99,False,0.88,"A cross-border mismatch is present, but this is common for online subscriptions like Disney+. No other suspicious signals or missing device IDs were detected."
tx_000525,card_028,94.08,False,0.9,"Only one boolean signal (Cross Border Mismatch) is True, which is typical for AliExpress. No missing device ID or other suspicious indicators were detected."
tx_000407,card_021,101.49,False,0.95,No fraud signals were triggered. The transaction is domestic and the amount multiplier is well within normal limits.
tx_000465,card_025,44.8,False,0.95,No fraud signals were triggered. The transaction is domestic and consistent with the cardholder's general spending behavior.
tx_000836,card_044,68.13,False,0.95,No fraud signals were triggered. The transaction is domestic and aligns with the cardholder's location and history.
tx_000338,card_018,44.49,False,0.95,No fraud signals were triggered. The transaction is domestic and the amount is consistent with typical grocery store spending.
tx_000710,card_038,22.71,False,0.95,"No fraud signals detected. The transaction is in-person, within the cardholder's country, and the amount is consistent with recent spending patterns."
tx_000672,card_036,22.8,False,0.95,"No fraud signals detected. The transaction is in-person, within the cardholder's country, and the amount multiplier is low."
tx_000034,card_001,30.94,False,0.95,"No fraud signals detected. The transaction is online, within the cardholder's country, and aligns with the user's history of online utility and retail payments."
tx_000688,card_037,112.32,False,0.9,"No fraud signals detected. Although the amount is higher than some previous transactions, it is an in-person transaction within the cardholder's country."
tx_000450,card_024,80.0,False,0.95,"Only one boolean signal (Missing Device ID) is true, which is expected for ATM channel transactions. No other suspicious indicators are present."
tx_000341,card_018,23.25,False,0.95,No fraud signals detected. The transaction amount and merchant category are consistent with the cardholder's recent spending history.
tx_000136,card_007,40.0,False,0.9,"While Missing Device ID is True, this is normal for ATM channel transactions. No other suspicious signals were triggered."
tx_000787,card_042,13.57,False,0.95,No fraud signals detected. The transaction is consistent with the user's history of grocery and fast food purchases.
tx_000844,card_045,22.53,True,0.85,"Cross Border Mismatch is present, and recent history shows a high-value Apple Gift Card purchase, which is a strong indicator of fraudulent activity."
tx_000174,card_009,34.05,False,0.75,"Cross Border Mismatch is detected, but without additional boolean signals or extreme amount multipliers, it is likely a legitimate international purchase."
tx_000494,card_026,35.74,False,0.9,"Only one boolean signal (Cross Border Mismatch) is true. Recent history shows multiple transactions in Canada (Petro-Canada, Tim Hortons), suggesting the US cardholder is traveling."
tx_000217,card_011,9.73,False,0.98,"No fraud signals detected. The transaction is local, the amount is low, and it is consistent with the cardholder's history."
tx_000336,card_018,22.75,False,0.98,No fraud signals detected. The transaction is local and consistent with the cardholder's spending patterns.
tx_000738,card_039,27.57,False,0.95,No fraud signals detected. The transaction is local to the cardholder's country and the amount multiplier is within a normal range.
tx_000251,card_013,255.96,False,0.85,"Although the amount multiplier is elevated (4.6x), it does not reach the 10x threshold for automatic fraud detection, and no other boolean signals are true."
